text_file,raw_text_path,cleaned_readable_text_path,analysis_text_path,text_units_path,raw_text_checksum,raw_char_count,cleaned_readable_char_count,analysis_token_count,paragraph_count,sentence_count,detected_language,language_confidence,possible_mixed_language_flag,suggested_text_type,final_text_type,exclude_from_article_analysis,exclusion_reason,matched_master_id,matched_title,matched_year,match_confidence,year_conflict_flag,duplicate_group_id,duplicate_flag,needs_match_review_flag,text_id,file_size,encoding,raw_line_count,filename_year_hint,filename_suffix,possible_non_article_flag,notes_x,language_detection_method,non_english_flag,chinese_flag,text_type_source,analysis_char_count,analysis_preprocessing_profile,cleaned_readable_excerpt_x,duplicate_hash,sentence_segmentation_method,sentence_segmentation_warning,matched_author,title_score,second_title_score,score_margin,year_bonus,combined_score,score_reason,cleaned_readable_excerpt_y,master_id,year,volume,author,author_raw,title,year_start,year_end,time_window,notes_y,metadata_row_count,subject_list,subject_l1_list,subject_l2_list,subject_raw_list,subject_raw_norm_list,subject_split_list,mapping_note_list,subject_weight_list,suggested_keep_or_exclude,include_in_final_article_analysis,final_dataset_exclusion_reason
IV_1867_01.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,00b97bc9c8322ac39a0e6004cd3a5868d760051c,44148,43218,3835,19,351,en,0.938,False,article_candidate,article_candidate,False,,MASTER_00071,"Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867,high,False,,False,False,TXT_00334,44154,utf-8-sig,783,1867,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,27058,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE I. SKETCH OF A JOURNEY FROM CANTON TO HANKOW THROUGH THE PROVINCES OF KWANGTUNG, KWANGSI, AND HUNAN, WITH GEOLOGICAL NOTES. BY ALBERT S. BICKMORE, A.M.* Ox the 7th of August 1866, I left Canton in company with Mr. C. L. Weed, photographer at Hongkong, and Rev. Mr. Nevin of Canton, on a journey into the interior. Our course, at first, was westward for about sixty miles through the great delta of the Sikiang, whose low, fertile fields spread out widely along the river banks and support a m",a844cf8a46db79e46575057207c9099938f166c7,en_punctuation_regex,,"Bickmore, A. S.",100.0,56.25,43.75,12,112.0,title_substring_in_head,"ARTICLE I. SKETCH OF A JOURNEY FROM CANTON TO HANKOW THROUGH THE PROVINCES OF KWANGTUNG, KWANGSI, AND HUNAN, WITH GEOLOGICAL NOTES. BY ALBERT S. BICKMORE, A.M.* Ox the 7th of August 1866, I left Canton in company with Mr. C. L. Weed, photographer at Hongkong, and Rev. Mr. Nevin of Canton, on a journey into the interior. Our course, at first, was westward for about sixty miles through the great delta of the Sikiang, whose low, fertile fields spread out widely along the river banks and support a m",MASTER_00071,1867,NS 4,"Bickmore, A. S.","Bickmore, A. S.","Sketch of a journey from Canton to Hankow through the Provinces of Kwangtung, Kwangsi, and Hunan, with geological notes *",1867.0,1867.0,1858-1867,"Canton, Guangzhou, <U+5E7F><U+5DDE>; Kwang Tung, Guangdong Province, <U+5E7F><U+4E1C><U+7701>; Kwangsi, Guangxi Province, <U+5E7F><U+897F>; Hunan, <U+6E56><U+5357>; Hankow, Hankou, <U+6C49><U+53E3>",2.0,Geology | Travel,Natural Sciences | Geography and Travel,Geology | Travel,"geology, travel and general descriptions","geology, travel and general descriptions",geology | travel,,Geology:0.5 | Travel:0.5,keep,True,
IV_1867_02.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,b335d2539fc996a9448c2355a5e56f3672823766,23097,22489,1784,12,153,en,0.943,False,article_candidate,article_candidate,False,,,,,unmatched,False,,False,True,TXT_00335,26191,utf-8-sig,564,1867,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,12654,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE II. TRANSLATION OF INSCRIPTION ON TABLET AT HANG CHOW, RECORDING THE CHANGING THE T'IEN CHU TANG (ROMAN CATHOLIC CHURCH) INTO THE T'IEN HAO KUNG. BY CHRISTOPHER T. GARDNER, Esq. H. B. M.'s Consular Service. THE saints of old spoke of T'ien (Heaven) as being composed of the two principles, Lan1 and Measure; what they meant by Law was the motive influence by which out of chaos were engendered the double state of existence (male and female), the harmonious action of the five elements (metal",5286e7bf5b3dfde3e8a67b3045346c7cb95fdb9d,en_punctuation_regex,,,63.16,75.0,-11.84,12,75.16,coverage=0.84;local_coverage=0.63,"ARTICLE II. TRANSLATION OF INSCRIPTION ON TABLET AT HANG CHOW, RECORDING THE CHANGING THE T'IEN CHU TANG (ROMAN CATHOLIC CHURCH) INTO THE T'IEN HAO KUNG. BY CHRISTOPHER T. GARDNER, Esq. H. B. M.'s Consular Service. THE saints of old spoke of T'ien (Heaven) as being composed of the two principles, Lan1 and Measure; what they meant by Law was the motive influence by which out of chaos were engendered the double state of existence (male and female), the harmonious action of the five elements (metal",,,,,,,,,,,,,,,,,,,,keep,False,metadata_match_needs_review
IV_1867_03.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,e76ead40058fa42f3bb66a14422cb35f8def3a60,73992,72491,6828,30,875,en,0.909,False,article_candidate,article_candidate,False,,MASTER_00073,"Notes on the north of China, its productions and communications",1867,high,False,,False,False,TXT_00336,73998,utf-8-sig,1279,1867,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,45691,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE III. NOTES ON THE NORTH OF CHINA, ITS PRODUCTIONS AND COMMUNICATIONS. BY REV. A. WILLIAMSON, CHEFOO.* In the course of duty having been engaged, less or more, for three years in travelling over the north-eastern provinces of China, it appears only right that I should give some account of these districts so rarely visited by Europeans, especially in view of the urgent demand from all quarters for trustworthy informafrom the interior of the Empire. And I am the more disposed to do so at pr",c9dac43f5193346e1692d67999fc47d72b709cb1,en_punctuation_regex,,"Williamson, A.",100.0,92.0,8.0,12,112.0,title_substring_in_head,"ARTICLE III. NOTES ON THE NORTH OF CHINA, ITS PRODUCTIONS AND COMMUNICATIONS. BY REV. A. WILLIAMSON, CHEFOO.* In the course of duty having been engaged, less or more, for three years in travelling over the north-eastern provinces of China, it appears only right that I should give some account of these districts so rarely visited by Europeans, especially in view of the urgent demand from all quarters for trustworthy informafrom the interior of the Empire. And I am the more disposed to do so at pr",MASTER_00073,1867,NS 4,"Williamson, A.","Williamson, A.","Notes on the north of China, its productions and communications",1867.0,1867.0,1858-1867,,4.0,Agriculture | Industries | Commerce | Telecommunication,"Natural Sciences | Economy, Trade, and Technology",Agriculture | Industries | Commerce | Telecommunication,"agriculture, industry, trade and communications","agriculture, industry, trade and communications",agriculture | industry | trade | communications,LCSH standard form,Agriculture:0.25 | Industries:0.25 | Commerce:0.25 | Telecommunication:0.25,keep,True,
IV_1867_04.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,818ebd664b3cb4e8e7f2214c5057c0d056622370,20900,20457,1911,9,295,en,0.935,False,article_candidate,article_candidate,False,,MASTER_00074,"Notes on the productions, chiefly mineral of Shantung",1867,review,False,,False,True,TXT_00337,20900,utf-8-sig,361,1867,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,13012,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE IV. NOTES ON THE PRODUCTIONS, CHIEFLY MINERAL OF SHAN-TUNG. BY THE REV. A. WILLIAMSON. UNTIL recently very little was known of the minerals in Shantung. Vague impressions regarding the existence of coal at Po-shan-hien and Wei-hien constituted about the sum of our knowledge, but now we can speak with some degree of precision. Various places have been visited, and samples of coal, iron-ore, galena, &c., &c., have been brought to Chefoo, and pronounced excellent. COAL. There are three grea",b8492152087467f7708b37610274fd93066633df,en_punctuation_regex,,"Williamson, A.",70.83,92.0,-21.17,12,82.83,coverage=0.83;local_coverage=0.83,"ARTICLE IV. NOTES ON THE PRODUCTIONS, CHIEFLY MINERAL OF SHAN-TUNG. BY THE REV. A. WILLIAMSON. UNTIL recently very little was known of the minerals in Shantung. Vague impressions regarding the existence of coal at Po-shan-hien and Wei-hien constituted about the sum of our knowledge, but now we can speak with some degree of precision. Various places have been visited, and samples of coal, iron-ore, galena, &c., &c., have been brought to Chefoo, and pronounced excellent. COAL. There are three grea",MASTER_00074,1867,NS 4,"Williamson, A.","Williamson, A.","Notes on the productions, chiefly mineral of Shantung",1867.0,1867.0,1858-1867,"Shan Tung, Shandong Province, <U+5C71><U+4E1C><U+7701>",4.0,Agriculture | Industries | Commerce | Geology,"Natural Sciences | Economy, Trade, and Technology",Agriculture | Industries | Commerce | Geology,"agriculture, industry, trade and geology","agriculture, industry, trade and geology",agriculture | industry | trade | geology,LCSH standard form,Agriculture:0.25 | Industries:0.25 | Commerce:0.25 | Geology:0.25,keep,False,metadata_match_needs_review
IV_1867_05.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,698cfe6415b39d67fd341a397b2cb2c613785489,13666,13404,1158,6,76,en,0.939,False,article_candidate,article_candidate,False,,MASTER_00075,Entomology of Shanghai,1867,high,False,,False,False,TXT_00338,13679,utf-8-sig,240,1867,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,8371,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE V. ENTOMOLOGY OF SHANGHAI. BY W. B. PRYER, Esq. THE position of Shanghai, regarded from an Entomological point of view, appears at first to be a very favourable one. Situated in the temperate zone with however a tropical summer, it might be supposed that insects requiring great heat, as well as those to which a moderate temperature is most suitable, would both be found here, the prevalence of water also would cause one to look for large numbers of insects with water-inhabiting larvæ. The",e2c97e9a6e803e5ebf9be11ac1b534b7da9c10f9,en_punctuation_regex,,"Pryer, W. B.",100.0,63.75,36.25,12,112.0,title_substring_in_head,"ARTICLE V. ENTOMOLOGY OF SHANGHAI. BY W. B. PRYER, Esq. THE position of Shanghai, regarded from an Entomological point of view, appears at first to be a very favourable one. Situated in the temperate zone with however a tropical summer, it might be supposed that insects requiring great heat, as well as those to which a moderate temperature is most suitable, would both be found here, the prevalence of water also would cause one to look for large numbers of insects with water-inhabiting larvæ. The",MASTER_00075,1867,NS 4,"Pryer, W. B.","Pryer, W. B.",Entomology of Shanghai,1867.0,1867.0,1858-1867,,1.0,Zoology,Natural Sciences,Zoology,zoology,zoology,zoology,,Zoology:1.0,keep,True,
IV_1867_06.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,5179fddfb2ac9f7c685f0d1ee7a684e7ee11105c,15400,15072,1357,7,155,en,0.951,False,article_candidate,article_candidate,False,,MASTER_00076,Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,1867,review,False,,False,True,TXT_00339,15406,utf-8-sig,276,1867,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,8907,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE VI. NOTES ON A PORTION OF THE OLD BED OF THE YELLOW RIVER AND THE WATER SUPPLY OF THE GRAND CANAL. BY NEY ELIAS, F. R. G. S. THE following is a copy of a portion of the journal kept on a journey from Shanghai to the Yellow River bed. May 11th, 1867.-Leaving T'sing-kiang-pu, we proceeded over a dry sandy country in a general direction N. by W. to Wangkia-yin-tszu, a village on the North bank of the Yellow River bed and distant about 2 to 3 miles from T'sing-kiang. On approaching the bed i",b1d1a65c6d6b3ffafbe952465a68b38676cfea04,en_punctuation_regex,,"Ellias, N.",75.0,92.0,-17.0,12,87.0,coverage=1.00;local_coverage=0.86,"ARTICLE VI. NOTES ON A PORTION OF THE OLD BED OF THE YELLOW RIVER AND THE WATER SUPPLY OF THE GRAND CANAL. BY NEY ELIAS, F. R. G. S. THE following is a copy of a portion of the journal kept on a journey from Shanghai to the Yellow River bed. May 11th, 1867.-Leaving T'sing-kiang-pu, we proceeded over a dry sandy country in a general direction N. by W. to Wangkia-yin-tszu, a village on the North bank of the Yellow River bed and distant about 2 to 3 miles from T'sing-kiang. On approaching the bed i",MASTER_00076,1867,NS 4,"Ellias, N.","Ellias, N.",Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,1867.0,1867.0,1858-1867,,1.0,Hydrology,Natural Sciences,Hydrology,hydrology,hydrology,hydrology,,Hydrology:1.0,keep,False,metadata_match_needs_review
IV_1867_07_list.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_07_list.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_07_list.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_07_list.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,e16f16dd7803fc91494b97688a973186797fa76c,49263,44289,2280,70,2864,en,0.879,False,article_candidate,article_candidate,False,,MASTER_00077,Eclipses recorded in Chinese works,1867,high,False,,False,False,TXT_00340,52041,utf-8-sig,4906,1867,list,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,15670,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE VII. ECLIPSES RECORDED IN CHINESE WORKS. BY A. WYLIE. SOLAR ECLIPSES. Book. Section. B. C. 2127 9 47 Much difference of opinion has existed as to the year. А 776 10 28 В 720 2 6 709 7 29 Total. د"" 695 10 "" 676 3 دو 669 6 668 12 60 664 9 655 9 45 648 645 5 626 2 3 2 60 612 6 38 8742478 دو دو دو دو دو ABC 3333333333 4 ,, دو دو "" 1223 22 240 2 2002 Year. B.C. Month. Day of cycle. R. A. 130313 47 2522 Total. SOLAR ECLIPSES. Book. Section. "" 7 "" 88 2200 29 "" Total. ECLIPSES RECORDED IN CHINES",b341e7eeec6b99cfd903b9dd4516b048701b8ea4,en_punctuation_regex,,"Wylie, A.",100.0,75.0,25.0,12,112.0,title_substring_in_head,"ARTICLE VII. ECLIPSES RECORDED IN CHINESE WORKS. BY A. WYLIE. SOLAR ECLIPSES. Book. Section. B. C. 2127 9 47 Much difference of opinion has existed as to the year. А 776 10 28 В 720 2 6 709 7 29 Total. د"" 695 10 "" 676 3 دو 669 6 668 12 60 664 9 655 9 45 648 645 5 626 2 3 2 60 612 6 38 8742478 دو دو دو دو دو ABC 3333333333 4 ,, دو دو "" 1223 22 240 2 2002 Year. B.C. Month. Day of cycle. R. A. 130313 47 2522 Total. SOLAR ECLIPSES. Book. Section. "" 7 "" 88 2200 29 "" Total. ECLIPSES RECORDED IN CHINES",MASTER_00077,1867,NS 4,"Wylie, A.","Wylie, A.",Eclipses recorded in Chinese works,1867.0,1867.0,1858-1867,,1.0,Astronomy,Natural Sciences,Astronomy,astronomy,astronomy,astronomy,,Astronomy:1.0,keep,True,
IV_1867_08.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,717cfa364a689148870b8e62729f1e08da059bdc,15069,14793,1296,6,161,en,0.923,False,article_candidate,article_candidate,False,,MASTER_00078,Chinese chronological tables,1867,high,False,,False,False,TXT_00341,15093,utf-8-sig,251,1867,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,9606,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE VIII. CHINESE CHRONOLOGICAL TABLES. BY W. FREDK. MAYERS, Esq. In the historical tables appended below the simple aim of the compiler has been to present in an accessible form, favourable to easy reference, a view of the successive Chinese dynasties and their individual reigns, such as is likely to prove useful in historical researches. The practice in Chinese literature of defining the dates of historical events either by reference to the corresponding year of an Emperor's reign or by qu",5802988f3b5eaba3a99d9f2943e5367cb2995bfb,en_punctuation_regex,,"Mayers, W. F.",100.0,75.0,25.0,12,112.0,title_substring_in_head,"ARTICLE VIII. CHINESE CHRONOLOGICAL TABLES. BY W. FREDK. MAYERS, Esq. In the historical tables appended below the simple aim of the compiler has been to present in an accessible form, favourable to easy reference, a view of the successive Chinese dynasties and their individual reigns, such as is likely to prove useful in historical researches. The practice in Chinese literature of defining the dates of historical events either by reference to the corresponding year of an Emperor's reign or by qu",MASTER_00078,1867,NS 4,"Mayers, W. F.","Mayers, W. F.",Chinese chronological tables,1867.0,1867.0,1858-1867,,1.0,"Chronology, Historical",History and Chronology,"Chronology, Historical",chronology,chronology,chronology,LCSH standard form,"Chronology, Historical:1.0",keep,True,
IV_1867_09.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,efea3de01098c387667cd8a01e02736dbd30b69e,49551,48524,4396,22,553,en,0.942,False,article_candidate,article_candidate,False,,MASTER_00079,The Christianity of Hung Tsiu Tsuen ; a review of Taeping Books,1867,high,False,,False,False,TXT_00342,49832,utf-8-sig,948,1867,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,30791,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE IX. THE CHRISTIANITY OF HUNG TSIU TSUEN, A REVIEW OF TAEPING BOOKS. BY ROBERT JAMES FORREST, Esq., H. B. M.'s Acting Consul. NINGPO. IN considering the Taeping rebellion I conceive this to be the time to store up materials for after use. Passions and prejudices are too strong now on matters Chinese to hope for a true or impartial history of this great omen, this wonderful rise and fall of a power that swept through the fairest portion of the Empire like a flight of locusts and cost twent",fbc8c8b4ead9981dbcef98d7a6d61ad0adf67e33,en_punctuation_regex,,"Forrest, R. J.",100.0,75.0,25.0,12,112.0,title_substring_in_head,"ARTICLE IX. THE CHRISTIANITY OF HUNG TSIU TSUEN, A REVIEW OF TAEPING BOOKS. BY ROBERT JAMES FORREST, Esq., H. B. M.'s Acting Consul. NINGPO. IN considering the Taeping rebellion I conceive this to be the time to store up materials for after use. Passions and prejudices are too strong now on matters Chinese to hope for a true or impartial history of this great omen, this wonderful rise and fall of a power that swept through the fairest portion of the Empire like a flight of locusts and cost twent",MASTER_00079,1867,NS 4,"Forrest, R. J.","Forrest, R. J.",The Christianity of Hung Tsiu Tsuen ; a review of Taeping Books,1867.0,1867.0,1858-1867,,3.0,Christianity | Literature | Language and languages,Religion and Philosophy | Literature and Language,Christianity | Literature | Language and languages,"Christianity, literature and language","christianity, literature and language",christianity | literature | language,LCSH standard form,Christianity:0.333333333333333 | Literature:0.333333333333333 | Language and languages:0.333333333333333,keep,True,
IV_1867_10.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,1d6c6ea91b93dcb06fe749fa3a6a1ed6e8806ffc,40805,39765,3701,19,247,fr,0.898,False,article_candidate,article_candidate,False,,MASTER_00080,"Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867,high,False,,False,False,TXT_00343,41783,utf-8-sig,949,1867,,False,,heuristic_script_and_stopword,True,False,filename_suffix_rule,27051,fr_lowercase_stopword_filter,"ARTICLE X. CARTE AGRICOLE GÉNÉRALE DE L'EMPIRE CHINOIS. TEXTE PRÉFACE, LÉGENDE ET RÉPERTOIRE. PAR MONSIEUR G. EUG. SIMON, Consul de France à Ning-Po. I. C'EST assurément à propos de tous les pays, mais surtout à propos de la Chine, que l'on peut dire qu'aucune division n'est aussi propre qu'une division agricole, à donner une idée rapide et exacte du pays, quelque soit le point de vue auquel on se place. Que l'on adopte en effet pour la Chine une division Géographique par exemple, et que, les ye",c33cc2fced917b8a07bfcf6c8899ba004a70db8f,fr_punctuation_regex,,"Simon, G. E.",100.0,50.0,50.0,12,112.0,title_substring_in_head,"ARTICLE X. CARTE AGRICOLE GÉNÉRALE DE L'EMPIRE CHINOIS. TEXTE PRÉFACE, LÉGENDE ET RÉPERTOIRE. PAR MONSIEUR G. EUG. SIMON, Consul de France à Ning-Po. I. C'EST assurément à propos de tous les pays, mais surtout à propos de la Chine, que l'on peut dire qu'aucune division n'est aussi propre qu'une division agricole, à donner une idée rapide et exacte du pays, quelque soit le point de vue auquel on se place. Que l'on adopte en effet pour la Chine une division Géographique par exemple, et que, les ye",MASTER_00080,1867,NS 4,"Simon, G. E.","Simon, G. E.","Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire",1867.0,1867.0,1858-1867,,3.0,Agriculture | Industries | Commerce,"Natural Sciences | Economy, Trade, and Technology",Agriculture | Industries | Commerce,"agriculture, industry and trade","agriculture, industry and trade",agriculture | industry | trade,LCSH standard form,Agriculture:0.333333333333333 | Industries:0.333333333333333 | Commerce:0.333333333333333,keep,True,
IV_1867_11.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,0840933f1ea9f30d19399d8db079c6dc0fa2c2e2,43699,42816,3975,18,448,en,0.932,False,article_candidate,article_candidate,False,,MASTER_00081,Chinese notions about pigeons and doves,1867,review,False,,False,True,TXT_00344,43730,utf-8-sig,788,1867,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,26750,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE XI. CHINESE NOTIONS ABOUT PIGEONS AND DOVES. BY T. WATTERS, Esq. M. REMUSAT, as quoted by Sir J. Davis' who agrees in the opinion, gives the Chinese a moderate amount of praise for their achievements in the field of Natural History; and he regards their language as well adapted by its nature for being the record of scientific classification. Others, however, have entered on the study of Chinese works on Natural History and have found in the little of scientific or social value. Even the ",1f8093d11cfe6f833bb873c2269b9aa67d5b9355,en_punctuation_regex,,"Watters, T.",100.0,100.0,0.0,12,112.0,title_substring_in_head,"ARTICLE XI. CHINESE NOTIONS ABOUT PIGEONS AND DOVES. BY T. WATTERS, Esq. M. REMUSAT, as quoted by Sir J. Davis' who agrees in the opinion, gives the Chinese a moderate amount of praise for their achievements in the field of Natural History; and he regards their language as well adapted by its nature for being the record of scientific classification. Others, however, have entered on the study of Chinese works on Natural History and have found in the little of scientific or social value. Even the ",MASTER_00081,1867,NS 4,"Watters, T.","Watters, T.",Chinese notions about pigeons and doves,1867.0,1867.0,1858-1867,,2.0,Mythology | Zoology,Anthropology and Social Customs | Natural Sciences,Mythology | Zoology,mythology and zoology,mythology and zoology,mythology | zoology,,Mythology:0.5 | Zoology:0.5,keep,False,metadata_match_needs_review
IV_1867_12.txt,C:\ras_text_analysis\files_for_text_analysis\articles\IV_1867_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IV_1867_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IV_1867_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\text_units_v2_header_removed\article_text_units.csv,be19fbc66391efb0a86c2e431cfa497f46d21d9b,37667,36926,3126,15,210,en,0.909,False,article_candidate,article_candidate,False,,MASTER_00083,"Retrospect of events in China and Japan, 1867",1867,review,False,,False,True,TXT_00345,37675,utf-8-sig,646,1867,,False,,heuristic_script_and_stopword,False,False,filename_suffix_rule,24357,en_lowercase_stopword_filter_custom_stopwords,"ARTICLE XIII. RETROSPECT OF EVENTS IN CHINA AND JAPAN DURING THE YEAR 1867. BY THOS. W. KINGSMILL, Esq., Corresponding Secretary. WHEN on a previous occasion it fell to the lot of the writer of the following notes to compile for this society a retrospect of the important events occurring in the year 1865, a hope was expressed that the Chinese government had cordially, though slowly, entered on the path of progress. In this hope the writer is now sorry to express himself disappointed: on the cont",b64f53bf542c5272c2ddde3f1e541b10de2cb7be,en_punctuation_regex,,"Kingsmill, T. W.",92.0,100.0,-8.0,12,104.0,coverage=1.00;local_coverage=1.00,"ARTICLE XIII. RETROSPECT OF EVENTS IN CHINA AND JAPAN DURING THE YEAR 1867. BY THOS. W. KINGSMILL, Esq., Corresponding Secretary. WHEN on a previous occasion it fell to the lot of the writer of the following notes to compile for this society a retrospect of the important events occurring in the year 1865, a hope was expressed that the Chinese government had cordially, though slowly, entered on the path of progress. In this hope the writer is now sorry to express himself disappointed: on the cont",MASTER_00083,1867,NS 4,"Kingsmill, T. W.","Kingsmill, T. W.","Retrospect of events in China and Japan, 1867",1867.0,1867.0,1858-1867,,1.0,"History, Modern (20th century)",History and Chronology,"History, Modern (20th century)",contemporary history,contemporary history,contemporary history,"Use 20th century, not docx 21st century","History, Modern (20th century):1.0",keep,False,metadata_match_needs_review
