K,topic_id,rank,theta,master_id,title,author,year,decade,L1,topic_label
30,5,8,0.7813597376422811,MASTER_00560,Preliminary notes on the natural history of Nanking,"Ping, C.",1931,1930,Natural Sciences,"FREX: kansu, thos, migration, yangtze, heude, areas, insects, fauna, cat, cocoons | Prob: species, tai, forms, kansu, soochow, shansi, lao, shensi, nanking, race | Representative: Relation of Chinese and Siamese, The *; Natural history of China, The; Beginning of the study of the flora and fauna of Soochow and vicinity, A; Bamboos in China"
30,5,9,0.7544794024084811,MASTER_00368,Notes on the flora of the W. Ssuch ' uan Mountains,"Ward, F. K.",1916,1910,Natural Sciences,"FREX: kansu, thos, migration, yangtze, heude, areas, insects, fauna, cat, cocoons | Prob: species, tai, forms, kansu, soochow, shansi, lao, shensi, nanking, race | Representative: Relation of Chinese and Siamese, The *; Natural history of China, The; Beginning of the study of the flora and fauna of Soochow and vicinity, A; Bamboos in China"
30,5,10,0.6672017878186732,MASTER_00078,Entomology of Shanghai,"Pryer, W. B.",1867,1860,Natural Sciences,"FREX: kansu, thos, migration, yangtze, heude, areas, insects, fauna, cat, cocoons | Prob: species, tai, forms, kansu, soochow, shansi, lao, shensi, nanking, race | Representative: Relation of Chinese and Siamese, The *; Natural history of China, The; Beginning of the study of the flora and fauna of Soochow and vicinity, A; Bamboos in China"
30,5,11,0.6135873039677606,MASTER_00411,"Attractions of entomology, The","Moore, A.",1919,1910,Natural Sciences,"FREX: kansu, thos, migration, yangtze, heude, areas, insects, fauna, cat, cocoons | Prob: species, tai, forms, kansu, soochow, shansi, lao, shensi, nanking, race | Representative: Relation of Chinese and Siamese, The *; Natural history of China, The; Beginning of the study of the flora and fauna of Soochow and vicinity, A; Bamboos in China"
30,5,12,0.5602279917238352,MASTER_00558,Climatic changes during historic time in China,Coching Chu（竺可桢）,1931,1930,Natural Sciences,"FREX: kansu, thos, migration, yangtze, heude, areas, insects, fauna, cat, cocoons | Prob: species, tai, forms, kansu, soochow, shansi, lao, shensi, nanking, race | Representative: Relation of Chinese and Siamese, The *; Natural history of China, The; Beginning of the study of the flora and fauna of Soochow and vicinity, A; Bamboos in China"
30,6,1,0.9995070798817944,MASTER_00139,Narrative of recent events in Tong - king,"Cordier, H.",1874,1870,History and Chronology,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,2,0.93781850212243,MASTER_00134,"Retrospect of events in China, 1873",Editorial Committee,1873,1870,History and Chronology,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,3,0.7367105630055542,MASTER_00136,"Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster","Camajee, D. N.",1874,1870,Religion and Philosophy,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,4,0.7075577823819558,MASTER_00140,Notes on Chinese toxicology,"Macgowan, D. J.",1874,1870,Natural Sciences,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,5,0.6775669996613447,MASTER_00135,"Notes on Col. Yule's edition of Marco Polo's "" Quinsay "" *","Moule, G. E.",1874,1870,Literature and Language,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,6,0.6355849079577697,MASTER_00138,"Notes on the "" Miao - fa - lien - hua - ching "", a Buddhist sutra in Chinese","Watters, T.",1874,1870,Religion and Philosophy,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,7,0.5724796369639691,MASTER_00213,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,8,0.5152542412336469,MASTER_00137,The Aborigines of Northern Formosa,"Taintor, E. C.",1874,1870,Anthropology and Social Customs,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,9,0.4360218077726183,MASTER_00202,The Seaports of India and Ceylon,"Phillips, G.",1885,1880,Geography and Travel,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,10,0.3991269005703778,MASTER_00201,The Mystery of Ta - ts ' in,"Playfair, G. M. H.",1885,1880,Geography and Travel,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,11,0.3586473524464513,MASTER_00260,Militant spirit of the Buddhist clergy in China,"Groot, J. J. M. de",1891,1890,Religion and Philosophy,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,6,12,0.3560912232345306,MASTER_00260,Militant spirit of the Buddhist clergy in China,"Groot, J. J. M. de",1891,1890,Religion and Philosophy,"FREX: garnier, nous, tong_king, hua_ching, thou, noi, annamite, een, arsenic, nirvana | Prob: king, les, tong, tong_king, garnier, gate, son, des, que, thou | Representative: Narrative of recent events in Tong - king; Retrospect of events in China, 1873; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Notes on Chinese toxicology"
30,7,1,0.9992270944029944,MASTER_00258,A Comparative table of the ancient lunar asterisms,"Kingsmill, T. W.",1891,1890,Natural Sciences,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,2,0.9992070152783604,MASTER_00258,A Comparative table of the ancient lunar asterisms,"Kingsmill, T. W.",1891,1890,Natural Sciences,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,3,0.999020844497236,MASTER_00158,"The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""","Kingsmill, T. W.",1877,1870,Religion and Philosophy,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,4,0.9989750443706328,MASTER_00158,"The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""","Kingsmill, T. W.",1877,1870,Religion and Philosophy,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,5,0.9989446820788146,INDEX_00282,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",Thos. W. KINGSMILL,1898,1890,Anthropology and Social Customs,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,6,0.9988589217428648,INDEX_00282,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",Thos. W. KINGSMILL,1898,1890,Anthropology and Social Customs,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,7,0.9913453683852582,MASTER_00143,Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history,"Kingsmill, T. W.",1875,1870,Anthropology and Social Customs,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,8,0.9433474249461796,MASTER_00115,"The Mythical origin of the Chow or Djow Dynasty, as set forth in the ""Shoo-king""","Kingsmill, T. W.",1871,1870,History and Chronology,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,9,0.8886660797443724,MASTER_00318,"Two zodiacs (solar and lunar), their origin and connections, The","Kingsmill, T. W.",1907,1900,Natural Sciences,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,10,0.8573162982509175,MASTER_00127,"The legend of Wen Wang, founder of the dynasty of the Chows in China","Kingsmill, T. W.",1873,1870,History and Chronology,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,11,0.7571398639309812,MASTER_00279,"Chinese system of family relationship and its Aryan affinities, The","Kingsmill, T. W.",1896,1890,Anthropology and Social Customs,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,7,12,0.7500384302484695,MASTER_00163,"The story of Shun, the Emperor","Kingsmill, T. W.",1878,1870,History and Chronology,"FREX: myth, lunar, sanscrit, aryan, calendar, solar, jupiter, cycle, stars, zodiac | Prob: king, modern, chow, sun, indian, language, moon, origin, meaning, word | Representative: A Comparative table of the ancient lunar asterisms; The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""; THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history"
30,8,1,0.9995602554751551,MASTER_00150,"The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature","Mollendorf, 0. F. von",1877,1870,Natural Sciences,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,2,0.9933794400126028,MASTER_00449,"Partial bibliography of Chinese birds, A","Riley, J. H. and Richmond, C. W.",1922,1920,Natural Sciences,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,3,0.6379238828404938,MASTER_00049,Birds and beasts of Formosa,"Swinhoe, R.",1865,1860,Natural Sciences,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,4,0.3491195053435599,MASTER_00157,"Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617","Hosie, A.",1877,1870,Natural Sciences,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,5,0.3466616487395962,MASTER_00157,"Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617","Hosie, A.",1877,1870,Natural Sciences,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,6,0.2844714966025881,MASTER_00446,"Distribution and habits of the Argali sheep of Central Asia, The *","Sjolander, D.",1922,1920,Natural Sciences,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,7,0.2589481733888614,MASTER_00017,Notes on some new species of birds found on the island of Formosa,"Swinhoe, R.",1859,1850,Natural Sciences,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,8,0.2149705084908334,MASTER_00017,Notes on some new species of birds found on the island of Formosa,"Swinhoe, R.",1859,1850,Natural Sciences,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,9,0.147510790598623,MASTER_00403,Chinese metaphorical zoology,"Williams, C. A. S.",1919,1910,Literature and Language,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,10,0.1056121256797463,MASTER_00018,The Small Chinese Lark,"Swinhoe, R.",1859,1850,Natural Sciences,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,11,0.1037887725642772,MASTER_00202,The Seaports of India and Ceylon,"Phillips, G.",1885,1880,Geography and Travel,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,8,12,0.099344576862659,MASTER_00369,Recent research upon the mammalia of North China,"Sowerby, A. de C.",1916,1910,Natural Sciences,"FREX: orn, proc, zool, brit, ibis, ovis, soc, club, bull, zoological | Prob: species, birds, orn, ibis, bull, zool, peking, soc, description, tail | Representative: The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Partial bibliography of Chinese birds, A; Birds and beasts of Formosa; Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617"
30,9,1,0.9989326396580936,MASTER_00012,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850,Natural Sciences,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,2,0.9988737656686052,MASTER_00012,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850,Natural Sciences,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,3,0.975363760932656,MASTER_00238,The Bore of the Tsien - tang Kiang (Hang - chau Bay),Moore,1888,1880,Natural Sciences,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,4,0.9514747483115896,MASTER_00079,Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal,"Ellias, N.",1867,1860,Natural Sciences,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,5,0.9347489473910404,MASTER_00095,"Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se","Wylie, A.",1868,1860,Geography and Travel,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,6,0.8700953649799076,MASTER_00096,Report of an exploration of the new course of the Yellow River,"Ellias, N.",1868,1860,Natural Sciences,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,7,0.8374048766190446,MASTER_00306,Irrigation of the Ch'eng tu Plain and beyond *,"Vale, J.",1905,1900,Natural Sciences,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,8,0.7282762589962064,MASTER_00188,"Journey in Chekiang, A","Parker, E. H.",1884,1880,Geography and Travel,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,9,0.7059694601137996,MASTER_00113,Narrative of an exploring visit to Hainan,"Swinhoe, R.",1871,1870,Geography and Travel,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,10,0.6892386583689385,MASTER_00186,Notes on Szechuen and the Yangtse valley,"Little, A. J.",1883,1880,Geography and Travel,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,11,0.6832245007079254,MASTER_00016,Narrative of a visit to the island of Formosa,"Swinhoe, R.",1859,1850,Geography and Travel,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,9,12,0.6825004607161365,MASTER_00189,"Journey in Fukien, A *","Parker, E. H.",1884,1880,Geography and Travel,"FREX: left_bank, right_bank, channel, bore, bank, keang, mile, flood, stream, gorge | Prob: river, feet, miles, city, bank, journey, stream, island, hills, sea | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; The Bore of the Tsien - tang Kiang (Hang - chau Bay); Notes on a portion of the old bed of the Yellow River an the water supply of the Grand Canal; Itinerary of a jouney through the Provinces of Hoo - pih, Sze - chuen and Shen - se"
30,10,1,0.999848025972725,MASTER_00144,Notices of the mediaeval geography and history of Central and Western Asia *,"Bretschneider, E.",1875,1870,Anthropology and Social Customs,"FREX: yuan_shi, khan, rashid, tom, chap, central_western, central_western_asia, uigurs, western_asia, history_central | Prob: shi, city, yuan, khan, mongol, mongols, river, century, polo, emperor | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; What did the ancient Chinese know of the Greeks and Romans; Notices of Christianity in China. Extracted from Marco Polo *"
